Model Name,Brand,Series,Processor (ชิป),RAM (หน่วยความจำ),Storage (ความจุ),Display (จอ),ราคาเครื่องจัด (฿),ราคาท็อปมือสอง (฿),In-Store,Pickup,Mail-in,Condition Item
"Mac mini (ชิป M2 Pro, 2023)",Apple,Mac mini,"M2 Pro (10-core CPU, 16-core GPU)",16GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M2 Pro, 2023)",Apple,Mac mini,"M2 Pro (10-core CPU, 16-core GPU)",32GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M2 Pro, 2023)",Apple,Mac mini,"M2 Pro (10-core CPU, 16-core GPU)",32GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M2 Pro, 2023)",Apple,Mac mini,"M2 Pro (10-core CPU, 16-core GPU)",32GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M2 Pro, 2023)",Apple,Mac mini,"M2 Pro (12-core CPU, 19-core GPU)",16GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M2 Pro, 2023)",Apple,Mac mini,"M2 Pro (12-core CPU, 19-core GPU)",16GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M2 Pro, 2023)",Apple,Mac mini,"M2 Pro (12-core CPU, 19-core GPU)",16GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M2 Pro, 2023)",Apple,Mac mini,"M2 Pro (12-core CPU, 19-core GPU)",32GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M2 Pro, 2023)",Apple,Mac mini,"M2 Pro (12-core CPU, 19-core GPU)",32GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M2 Pro, 2023)",Apple,Mac mini,"M2 Pro (12-core CPU, 19-core GPU)",32GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 13"" (ชิป M2, 2022)",Apple,"MacBook Pro 13""",M2,8GB,256GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 13"" (ชิป M2, 2022)",Apple,"MacBook Pro 13""",M2,8GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 13"" (ชิป M2, 2022)",Apple,"MacBook Pro 13""",M2,8GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 13"" (ชิป M2, 2022)",Apple,"MacBook Pro 13""",M2,8GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 13"" (ชิป M2, 2022)",Apple,"MacBook Pro 13""",M2,16GB,256GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 13"" (ชิป M2, 2022)",Apple,"MacBook Pro 13""",M2,16GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 13"" (ชิป M2, 2022)",Apple,"MacBook Pro 13""",M2,16GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 13"" (ชิป M2, 2022)",Apple,"MacBook Pro 13""",M2,16GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 13"" (ชิป M2, 2022)",Apple,"MacBook Pro 13""",M2,24GB,256GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 13"" (ชิป M2, 2022)",Apple,"MacBook Pro 13""",M2,24GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 13"" (ชิป M2, 2022)",Apple,"MacBook Pro 13""",M2,24GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 13"" (ชิป M2, 2022)",Apple,"MacBook Pro 13""",M2,24GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M2, 2022)",Apple,"MacBook Air 13""",M2,8GB,256GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M2, 2022)",Apple,"MacBook Air 13""",M2,8GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M2, 2022)",Apple,"MacBook Air 13""",M2,8GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M2, 2022)",Apple,"MacBook Air 13""",M2,8GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M2, 2022)",Apple,"MacBook Air 13""",M2,16GB,256GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M2, 2022)",Apple,"MacBook Air 13""",M2,16GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M2, 2022)",Apple,"MacBook Air 13""",M2,16GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M2, 2022)",Apple,"MacBook Air 13""",M2,16GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M2, 2022)",Apple,"MacBook Air 13""",M2,24GB,256GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M2, 2022)",Apple,"MacBook Air 13""",M2,24GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M2, 2022)",Apple,"MacBook Air 13""",M2,24GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M2, 2022)",Apple,"MacBook Air 13""",M2,24GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Pro, 2021)",Apple,"MacBook Pro 14""","M1 Pro (8-core CPU, 14-core GPU)",16GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Pro, 2021)",Apple,"MacBook Pro 14""","M1 Pro (8-core CPU, 14-core GPU)",16GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Pro, 2021)",Apple,"MacBook Pro 14""","M1 Pro (8-core CPU, 14-core GPU)",16GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Pro, 2021)",Apple,"MacBook Pro 14""","M1 Pro (8-core CPU, 14-core GPU)",16GB,4TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Pro, 2021)",Apple,"MacBook Pro 14""","M1 Pro (8-core CPU, 14-core GPU)",16GB,8TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Pro, 2021)",Apple,"MacBook Pro 14""","M1 Pro (8-core CPU, 14-core GPU)",32GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Pro, 2021)",Apple,"MacBook Pro 14""","M1 Pro (8-core CPU, 14-core GPU)",32GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Pro, 2021)",Apple,"MacBook Pro 14""","M1 Pro (8-core CPU, 14-core GPU)",32GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Pro, 2021)",Apple,"MacBook Pro 14""","M1 Pro (8-core CPU, 14-core GPU)",32GB,4TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Pro, 2021)",Apple,"MacBook Pro 14""","M1 Pro (8-core CPU, 14-core GPU)",32GB,8TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Pro, 2021)",Apple,"MacBook Pro 14""","M1 Pro (10-core CPU, 16-core GPU)",16GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Pro, 2021)",Apple,"MacBook Pro 14""","M1 Pro (10-core CPU, 16-core GPU)",16GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Pro, 2021)",Apple,"MacBook Pro 14""","M1 Pro (10-core CPU, 16-core GPU)",16GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Pro, 2021)",Apple,"MacBook Pro 14""","M1 Pro (10-core CPU, 16-core GPU)",16GB,4TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Pro, 2021)",Apple,"MacBook Pro 14""","M1 Pro (10-core CPU, 16-core GPU)",16GB,8TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Pro, 2021)",Apple,"MacBook Pro 14""","M1 Pro (10-core CPU, 16-core GPU)",32GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Pro, 2021)",Apple,"MacBook Pro 14""","M1 Pro (10-core CPU, 16-core GPU)",32GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Pro, 2021)",Apple,"MacBook Pro 14""","M1 Pro (10-core CPU, 16-core GPU)",32GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Pro, 2021)",Apple,"MacBook Pro 14""","M1 Pro (10-core CPU, 16-core GPU)",32GB,4TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Pro, 2021)",Apple,"MacBook Pro 14""","M1 Pro (10-core CPU, 16-core GPU)",32GB,8TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 14""","M1 Max (10-core CPU, 24-core GPU)",32GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 14""","M1 Max (10-core CPU, 24-core GPU)",32GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 14""","M1 Max (10-core CPU, 24-core GPU)",32GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 14""","M1 Max (10-core CPU, 24-core GPU)",32GB,4TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 14""","M1 Max (10-core CPU, 24-core GPU)",32GB,8TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 14""","M1 Max (10-core CPU, 24-core GPU)",64GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 14""","M1 Max (10-core CPU, 24-core GPU)",64GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 14""","M1 Max (10-core CPU, 24-core GPU)",64GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 14""","M1 Max (10-core CPU, 24-core GPU)",64GB,4TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 14""","M1 Max (10-core CPU, 24-core GPU)",64GB,8TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 14""","M1 Max (10-core CPU, 32-core GPU)",32GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 14""","M1 Max (10-core CPU, 32-core GPU)",32GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 14""","M1 Max (10-core CPU, 32-core GPU)",32GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 14""","M1 Max (10-core CPU, 32-core GPU)",32GB,4TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 14""","M1 Max (10-core CPU, 32-core GPU)",32GB,8TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 14""","M1 Max (10-core CPU, 32-core GPU)",64GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 14""","M1 Max (10-core CPU, 32-core GPU)",64GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 14""","M1 Max (10-core CPU, 32-core GPU)",64GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 14""","M1 Max (10-core CPU, 32-core GPU)",64GB,4TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 14""","M1 Max (10-core CPU, 32-core GPU)",64GB,8TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M1 Pro, 2021)",Apple,"MacBook Pro 16""","M1 Pro (10-core CPU, 16-core GPU)",16GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M1 Pro, 2021)",Apple,"MacBook Pro 16""","M1 Pro (10-core CPU, 16-core GPU)",16GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M1 Pro, 2021)",Apple,"MacBook Pro 16""","M1 Pro (10-core CPU, 16-core GPU)",16GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M1 Pro, 2021)",Apple,"MacBook Pro 16""","M1 Pro (10-core CPU, 16-core GPU)",16GB,4TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M1 Pro, 2021)",Apple,"MacBook Pro 16""","M1 Pro (10-core CPU, 16-core GPU)",16GB,8TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M1 Pro, 2021)",Apple,"MacBook Pro 16""","M1 Pro (10-core CPU, 16-core GPU)",32GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M1 Pro, 2021)",Apple,"MacBook Pro 16""","M1 Pro (10-core CPU, 16-core GPU)",32GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M1 Pro, 2021)",Apple,"MacBook Pro 16""","M1 Pro (10-core CPU, 16-core GPU)",32GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M1 Pro, 2021)",Apple,"MacBook Pro 16""","M1 Pro (10-core CPU, 16-core GPU)",32GB,4TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M1 Pro, 2021)",Apple,"MacBook Pro 16""","M1 Pro (10-core CPU, 16-core GPU)",32GB,8TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 16""","M1 Max (10-core CPU, 24-core GPU)",32GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 16""","M1 Max (10-core CPU, 24-core GPU)",32GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 16""","M1 Max (10-core CPU, 24-core GPU)",32GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 16""","M1 Max (10-core CPU, 24-core GPU)",32GB,4TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 16""","M1 Max (10-core CPU, 24-core GPU)",32GB,8TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 16""","M1 Max (10-core CPU, 24-core GPU)",64GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 16""","M1 Max (10-core CPU, 24-core GPU)",64GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 16""","M1 Max (10-core CPU, 24-core GPU)",64GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 16""","M1 Max (10-core CPU, 24-core GPU)",64GB,4TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 16""","M1 Max (10-core CPU, 24-core GPU)",64GB,8TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 16""","M1 Max (10-core CPU, 32-core GPU)",32GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 16""","M1 Max (10-core CPU, 32-core GPU)",32GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 16""","M1 Max (10-core CPU, 32-core GPU)",32GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 16""","M1 Max (10-core CPU, 32-core GPU)",32GB,4TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 16""","M1 Max (10-core CPU, 32-core GPU)",32GB,8TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 16""","M1 Max (10-core CPU, 32-core GPU)",64GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 16""","M1 Max (10-core CPU, 32-core GPU)",64GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 16""","M1 Max (10-core CPU, 32-core GPU)",64GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 16""","M1 Max (10-core CPU, 32-core GPU)",64GB,4TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 16"" (ชิป M1 Max, 2021)",Apple,"MacBook Pro 16""","M1 Max (10-core CPU, 32-core GPU)",64GB,8TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M1, 2021)",Apple,"iMac 24""","M1 (8-core CPU, 7-core GPU)",8GB,256GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M1, 2021)",Apple,"iMac 24""","M1 (8-core CPU, 7-core GPU)",8GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M1, 2021)",Apple,"iMac 24""","M1 (8-core CPU, 7-core GPU)",8GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M1, 2021)",Apple,"iMac 24""","M1 (8-core CPU, 7-core GPU)",8GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M1, 2021)",Apple,"iMac 24""","M1 (8-core CPU, 7-core GPU)",16GB,256GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M1, 2021)",Apple,"iMac 24""","M1 (8-core CPU, 7-core GPU)",16GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
